date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:52:39	476930/476930	---M-Z	200	added ('OK')	application/javascript	etag:%2264cac444-324b0%22	https://cdnjs.cloudflare.com/ajax/libs/font-awesome/6.4.2/js/brands.min.js	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/cdnjs.cloudflare.com/ajax/libs/font-awesome/6.4.2/js/brands.min.js	(from https://tweem.com/)
10:52:45	826270/826270	---M-Z	200	added ('OK')	application/javascript	etag:%2264cac444-43455%22	https://cdnjs.cloudflare.com/ajax/libs/font-awesome/6.4.2/js/solid.min.js	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/cdnjs.cloudflare.com/ajax/libs/font-awesome/6.4.2/js/solid.min.js	(from https://tweem.com/)
10:52:45	68875/68875	---MC-	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2013%20May%202023%2021:27:26%20GMT	https://tweem.com/.resources/vbote-worktime-module/webresources/fonts/fontawesome-webfont.eot?v=4.7.0	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/.resources/vbote-worktime-module/webresources/fonts/fontawesome-webfont3e6e.eot	(from https://tweem.com/.resources/vbote-worktime-module/webresources/css/font-awesome.min.css)
10:52:46	68875/68875	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2013%20May%202023%2021:27:26%20GMT	https://tweem.com/.resources/vbote-worktime-module/webresources/fonts/fontawesome-webfont.eot?	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/.resources/vbote-worktime-module/webresources/fonts/fontawesome-webfontd41d.eot	(from https://tweem.com/.resources/vbote-worktime-module/webresources/css/font-awesome.min.css)
10:52:46	77160/77160	---M-Z	200	added ('OK')	text/html	date:Sat,%2013%20May%202023%2021:27:26%20GMT	https://tweem.com/.resources/vbote-worktime-module/webresources/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/.resources/vbote-worktime-module/webresources/fonts/fontawesome-webfont3e6e.html	(from https://tweem.com/.resources/vbote-worktime-module/webresources/css/font-awesome.min.css)
10:52:46	81284/81284	---MC-	200	added ('OK')	application/x-font-woff	date:Sat,%2013%20May%202023%2021:27:26%20GMT	https://tweem.com/.resources/vbote-worktime-module/webresources/fonts/fontawesome-webfont.woff?v=4.7.0	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/.resources/vbote-worktime-module/webresources/fonts/fontawesome-webfont3e6e.woff	(from https://tweem.com/.resources/vbote-worktime-module/webresources/css/font-awesome.min.css)
10:52:47	138204/138204	---MC-	200	added ('OK')	application/x-font-ttf	date:Sat,%2013%20May%202023%2021:27:26%20GMT	https://tweem.com/.resources/vbote-worktime-module/webresources/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/.resources/vbote-worktime-module/webresources/fonts/fontawesome-webfont3e6e.ttf	(from https://tweem.com/.resources/vbote-worktime-module/webresources/css/font-awesome.min.css)
10:52:47	3093/3093	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Nov%202023%2015:52:46%20GMT	https://tweem.com/.resources/vbote-worktime-module/webresources/fonts/ElegantIcons.eot	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/.resources/vbote-worktime-module/webresources/fonts/ElegantIcons.eot	(from https://tweem.com/.resources/vbote-worktime-module/webresources/css/elegant-font-icons.css)
10:52:47	355981/355981	---MC-	200	added ('OK')	image/svg+xml	date:Sat,%2013%20May%202023%2021:27:26%20GMT	https://tweem.com/.resources/vbote-worktime-module/webresources/fonts/fontawesome-webfont.svg?v=4.7.0	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/.resources/vbote-worktime-module/webresources/fonts/fontawesome-webfont3e6e.svg	(from https://tweem.com/.resources/vbote-worktime-module/webresources/css/font-awesome.min.css)
10:52:47	3093/3093	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Nov%202023%2015:52:46%20GMT	https://tweem.com/.resources/vbote-worktime-module/webresources/fonts/ElegantIcons.eot?	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/.resources/vbote-worktime-module/webresources/fonts/ElegantIconsd41d.eot	(from https://tweem.com/.resources/vbote-worktime-module/webresources/css/elegant-font-icons.css)
10:52:47	63664/63664	---M--	200	added ('OK')	application/x-font-woff	date:Sat,%2013%20May%202023%2021:27:26%20GMT	https://tweem.com/.resources/vbote-worktime-module/webresources/fonts/ElegantIcons.woff	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/.resources/vbote-worktime-module/webresources/fonts/ElegantIcons.woff	(from https://tweem.com/.resources/vbote-worktime-module/webresources/css/elegant-font-icons.css)
10:52:48	3093/3093	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Nov%202023%2015:52:47%20GMT	https://tweem.com/.resources/vbote-worktime-module/webresources/fonts/ElegantIcons.ttf	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/.resources/vbote-worktime-module/webresources/fonts/ElegantIcons.ttf	(from https://tweem.com/.resources/vbote-worktime-module/webresources/css/elegant-font-icons.css)
10:52:48	3093/3093	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Nov%202023%2015:52:47%20GMT	https://tweem.com/.resources/vbote-worktime-module/webresources/fonts/ElegantIcons.svg	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/.resources/vbote-worktime-module/webresources/fonts/ElegantIcons.svg	(from https://tweem.com/.resources/vbote-worktime-module/webresources/css/elegant-font-icons.css)
10:52:48	3093/3093	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Nov%202023%2015:52:47%20GMT	https://tweem.com/.resources/vbote-worktime-module/webresources/fonts/et-line.eot	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/.resources/vbote-worktime-module/webresources/fonts/et-line.eot	(from https://tweem.com/.resources/vbote-worktime-module/webresources/css/elegant-line-icons.css)
10:52:48	3093/3093	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Nov%202023%2015:52:48%20GMT	https://tweem.com/.resources/vbote-worktime-module/webresources/fonts/et-line.eot?	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/.resources/vbote-worktime-module/webresources/fonts/et-lined41d.eot	(from https://tweem.com/.resources/vbote-worktime-module/webresources/css/elegant-line-icons.css)
10:52:49	55220/55220	---M--	200	added ('OK')	application/x-font-woff	date:Sat,%2013%20May%202023%2021:27:26%20GMT	https://tweem.com/.resources/vbote-worktime-module/webresources/fonts/et-line.woff	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/.resources/vbote-worktime-module/webresources/fonts/et-line.woff	(from https://tweem.com/.resources/vbote-worktime-module/webresources/css/elegant-line-icons.css)
10:52:49	3093/3093	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Nov%202023%2015:52:48%20GMT	https://tweem.com/.resources/vbote-worktime-module/webresources/fonts/et-line.ttf	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/.resources/vbote-worktime-module/webresources/fonts/et-line.ttf	(from https://tweem.com/.resources/vbote-worktime-module/webresources/css/elegant-line-icons.css)
10:52:49	3093/3093	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Nov%202023%2015:52:48%20GMT	https://tweem.com/.resources/vbote-worktime-module/webresources/fonts/et-line.svg	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/.resources/vbote-worktime-module/webresources/fonts/et-line.svg	(from https://tweem.com/.resources/vbote-worktime-module/webresources/css/elegant-line-icons.css)
10:52:49	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2013%20May%202023%2021:27:26%20GMT	https://tweem.com/.resources/vbote-worktime-module/webresources/fonts/glyphicons-halflings-regular.eot	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/.resources/vbote-worktime-module/webresources/fonts/glyphicons-halflings-regular.eot	(from https://tweem.com/.resources/vbote-worktime-module/webresources/css/bootstrap.min.css)
10:52:50	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2013%20May%202023%2021:27:26%20GMT	https://tweem.com/.resources/vbote-worktime-module/webresources/fonts/glyphicons-halflings-regular.eot?	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/.resources/vbote-worktime-module/webresources/fonts/glyphicons-halflings-regulard41d.eot	(from https://tweem.com/.resources/vbote-worktime-module/webresources/css/bootstrap.min.css)
10:52:50	23424/23424	---M--	200	added ('OK')	application/x-font-woff	date:Sat,%2013%20May%202023%2021:27:26%20GMT	https://tweem.com/.resources/vbote-worktime-module/webresources/fonts/glyphicons-halflings-regular.woff	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/.resources/vbote-worktime-module/webresources/fonts/glyphicons-halflings-regular.woff	(from https://tweem.com/.resources/vbote-worktime-module/webresources/css/bootstrap.min.css)
10:52:50	45404/45404	---M--	200	added ('OK')	application/x-font-ttf	date:Sat,%2013%20May%202023%2021:27:26%20GMT	https://tweem.com/.resources/vbote-worktime-module/webresources/fonts/glyphicons-halflings-regular.ttf	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/.resources/vbote-worktime-module/webresources/fonts/glyphicons-halflings-regular.ttf	(from https://tweem.com/.resources/vbote-worktime-module/webresources/css/bootstrap.min.css)
10:52:50	108738/108738	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2013%20May%202023%2021:27:26%20GMT	https://tweem.com/.resources/vbote-worktime-module/webresources/fonts/glyphicons-halflings-regular.svg	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/.resources/vbote-worktime-module/webresources/fonts/glyphicons-halflings-regular.svg	(from https://tweem.com/.resources/vbote-worktime-module/webresources/css/bootstrap.min.css)
10:52:51	3093/3093	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Nov%202023%2015:52:50%20GMT	https://tweem.com/.resources/vbote-worktime-module/webresources/css/owl.video.play.png	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/.resources/vbote-worktime-module/webresources/css/owl.video.play.png	(from https://tweem.com/.resources/vbote-worktime-module/webresources/css/owl.carousel.css)
10:52:51	271322/271322	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Jul%202020%2008:07:40%20GMT	https://tweem.com/dam/worktime/bg-academy.jpg	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/dam/worktime/bg-academy.jpg	(from https://tweem.com/.resources/vbote-worktime-module/webresources/css/main.css)
10:52:52	165372/165372	---M--	200	added ('OK')	image/png	date:Tue,%2007%20Apr%202020%2007:28:50%20GMT	https://worktime.center/dam/worktime/screens-showcase-2.png	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/worktime.center/dam/worktime/screens-showcase-2.png	(from https://tweem.com/.resources/vbote-worktime-module/webresources/css/main.css)
10:52:53	46354/46354	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Aug%202021%2011:02:41%20GMT	https://worktime.center/dam/worktime/feature-bg.jpg	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/worktime.center/dam/worktime/feature-bg.jpg	(from https://tweem.com/.resources/vbote-worktime-module/webresources/css/main.css)
10:52:54	3093/3093	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Nov%202023%2015:52:53%20GMT	https://tweem.com/.resources/vbote-worktime-module/webresources/img/video-bg.jpg	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/.resources/vbote-worktime-module/webresources/img/video-bg.jpg	(from https://tweem.com/.resources/vbote-worktime-module/webresources/css/main.css)
10:52:54	85122/85122	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20Jan%202020%2013:19:52%20GMT	https://worktime.center/dam/worktime/pexels-photo-92903.jpg	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/worktime.center/dam/worktime/pexels-photo-92903.jpg	(from https://tweem.com/.resources/vbote-worktime-module/webresources/css/main.css)
10:52:54	3093/3093	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Nov%202023%2015:52:53%20GMT	https://tweem.com/.resources/vbote-worktime-module/webresources/img/testi-bg.jpg	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/.resources/vbote-worktime-module/webresources/img/testi-bg.jpg	(from https://tweem.com/.resources/vbote-worktime-module/webresources/css/main.css)
10:52:55	43384/43384	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Nov%202023%2015:52:54%20GMT	https://tweem.com/en/home-blog	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/en/home-blog.html	(from https://tweem.com/en)
10:52:55	49828/49828	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Nov%202023%2015:52:54%20GMT	https://tweem.com/en/starts-form-tweem	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/en/starts-form-tweem.html	(from https://tweem.com/en)
10:52:55	27018/27018	---M--	200	added ('OK')	image/png	date:Wed,%2009%20Sep%202020%2009:11:18%20GMT	https://tweem.com/dam/worktime/new-bg-content.png	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/dam/worktime/new-bg-content.png	(from https://tweem.com/en)
10:52:56	28029/28029	---M--	200	added ('OK')	image/png	date:Wed,%2009%20Sep%202020%2010:27:07%20GMT	https://tweem.com/dam/worktime/bg-banner-big.png	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/dam/worktime/bg-banner-big.png	(from https://tweem.com/en)
10:52:56	43523/43523	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Nov%202023%2015:52:55%20GMT	https://tweem.com/en/contact-partners	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/en/contact-partners.html	(from https://tweem.com/en)
10:52:56	648852/648852	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Sep%202021%2008:21:43%20GMT	https://tweem.com/dam/worktime/en/screens-showcase-2.png	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/dam/worktime/en/screens-showcase-2.png	(from https://tweem.com/en)
10:52:56	247740/247740	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Sep%202021%2014:02:55%20GMT	https://tweem.com/dam/worktime/en/feature-moc.png	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/dam/worktime/en/feature-moc.png	(from https://tweem.com/en)
10:52:56	3452/3452	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Sep%202021%2009:27:30%20GMT	https://tweem.com/dam/worktime/en/google-play.png	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/dam/worktime/en/google-play.png	(from https://tweem.com/en)
10:52:57	3547/3547	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Sep%202021%2009:27:39%20GMT	https://tweem.com/dam/worktime/en/app-store.png	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/dam/worktime/en/app-store.png	(from https://tweem.com/en)
10:52:57	230819/230819	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Sep%202021%2008:58:34%20GMT	https://tweem.com/dam/worktime/en/laptop-phone.png	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/dam/worktime/en/laptop-phone.png	(from https://tweem.com/en)
10:52:57	376132/376132	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Sep%202021%2009:02:40%20GMT	https://tweem.com/dam/worktime/en/desktop-home.png	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/dam/worktime/en/desktop-home.png	(from https://tweem.com/en)
10:52:57	402972/402972	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Sep%202021%2008:22:16%20GMT	https://tweem.com/dam/worktime/en/kiosco-worktime-home.png	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/dam/worktime/en/kiosco-worktime-home.png	(from https://tweem.com/en)
10:52:57	9384/9384	---M--	200	added ('OK')	image/png	date:Tue,%2002%20Jun%202020%2014:36:53%20GMT	https://tweem.com/dam/worktime/bg-banner.png	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/dam/worktime/bg-banner.png	(from https://tweem.com/en)
10:52:58	39975/39975	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Nov%202023%2015:52:57%20GMT	https://tweem.com/en/legal-notice-tweem	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/en/legal-notice-tweem.html	(from https://tweem.com/en)
10:52:58	3093/3093	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Nov%202023%2015:52:57%20GMT	https://tweem.com/en/cookies-policy-tweem	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/en/cookies-policy-tweem	(from https://tweem.com/en)
10:52:58	80785/80785	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Nov%202023%2015:52:57%20GMT	https://tweem.com/en/privacy-policy-tweem	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/en/privacy-policy-tweem.html	(from https://tweem.com/en)
10:52:59	74266/74266	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Nov%202023%2015:52:58%20GMT	https://tweem.com/en/website-use-policy	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/en/website-use-policy.html	(from https://tweem.com/en)
10:52:59	165372/165372	---M--	200	added ('OK')	image/png	date:Tue,%2007%20Apr%202020%2007:28:50%20GMT	https://tweem.com/dam/worktime/screens-showcase-2.png	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/dam/worktime/screens-showcase-2.png	(from https://tweem.com/que-es-tweem)
10:52:59	76420/76420	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Dec%202020%2007:01:53%20GMT	https://tweem.com/dam/worktime/vacaciones-calendario-laptop.png	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/dam/worktime/vacaciones-calendario-laptop.png	(from https://tweem.com/funcionalidades-tweem)
10:52:59	695550/695550	---M--	200	added ('OK')	image/png	date:Wed,%2009%20Sep%202020%2009:12:17%20GMT	https://tweem.com/dam/worktime/iPhone-X-mockup-01.png	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/dam/worktime/iPhone-X-mockup-01.png	(from https://tweem.com/que-es-tweem)
10:53:00	74788/74788	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Aug%202021%2007:37:33%20GMT	https://tweem.com/dam/worktime/funcionalidad-documentos.jpg	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/dam/worktime/funcionalidad-documentos.jpg	(from https://tweem.com/funcionalidades-tweem)
10:53:00	132952/132952	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Mar%202020%2008:14:14%20GMT	https://tweem.com/dam/worktime/kiosko-worktime.jpg	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/dam/worktime/kiosko-worktime.jpg	(from https://tweem.com/funcionalidades-tweem)
10:53:00	109191/109191	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Sep%202021%2007:34:25%20GMT	https://tweem.com/dam/worktime/funcionalidad-firma-documentos.jpg	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/dam/worktime/funcionalidad-firma-documentos.jpg	(from https://tweem.com/funcionalidades-tweem)
10:53:00	69641/69641	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Sep%202020%2008:56:56%20GMT	https://tweem.com/dam/worktime/funcionalidad-solicitudes.jpg	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/dam/worktime/funcionalidad-solicitudes.jpg	(from https://tweem.com/funcionalidades-tweem)
10:53:01	146676/146676	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Sep%202020%2013:13:21%20GMT	https://tweem.com/dam/worktime/funcionalidad-vacaciones.jpg	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/dam/worktime/funcionalidad-vacaciones.jpg	(from https://tweem.com/funcionalidades-tweem)
10:53:01	155248/155248	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Sep%202020%2008:56:36%20GMT	https://tweem.com/dam/worktime/funcionalidad-comunicacion.jpg	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/dam/worktime/funcionalidad-comunicacion.jpg	(from https://tweem.com/funcionalidades-tweem)
10:53:01	102597/102597	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Aug%202021%2009:06:46%20GMT	https://tweem.com/dam/worktime/funcionalidad-encuesta.jpg	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/dam/worktime/funcionalidad-encuesta.jpg	(from https://tweem.com/funcionalidades-tweem)
10:53:01	138406/138406	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20Mar%202021%2015:15:46%20GMT	https://tweem.com/dam/worktime/funcionalidad-chat.jpg	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/dam/worktime/funcionalidad-chat.jpg	(from https://tweem.com/funcionalidades-tweem)
